created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Oct 22 09:30:07 +0000 2023;1716024120553476319;"Korean drama fever: 9 #Kdramas of revenge, zombies and more that delight and haunt https://t.co/PVvcNmIHAM";0;0;0;0;en;108253263;1716024120553476319;gqindia;https://twitter.com/gqindia/status/1716024120553476319
Sun Oct 22 07:00:04 +0000 2023;1715986361688228013;"#StartUp &amp  4 other #Kdramas starring #BaeSuzy that guarantee peak entertainment if you loved #Doona!  on Netflix &amp  Viki https://t.co/LFeimeVWtP";1;0;40;110;en;108253263;1715986361688228013;gqindia;https://twitter.com/gqindia/status/1715986361688228013
Sun Oct 22 07:00:00 +0000 2023;1715986344478949813;"Setelah gue telaah lagi, #SUZY ini memang "THE QUEEN" sih. cara dia ngomong, cara dia becanda punya kelaaasss gitu. ga kampuung!!!  #BAESUZY #YangSeJong #kdramatwt #kdrama #kdramas  https://t.co/8pmgd8qABk";0;0;3;9;in;41350474;1715986344478949813;_nclrza;https://twitter.com/_nclrza/status/1715986344478949813
Sun Oct 22 05:46:21 +0000 2023;1715967808373490158;"wait what's going on there in the end?  of course they're gonna resolve all that in the next episode within like 5 seconds. 😀  #kdramas #stronggirlnamsoon";0;1;0;0;en;32946303;1715967808373490158;reydal;https://twitter.com/reydal/status/1715967808373490158
Sun Oct 22 05:01:39 +0000 2023;1715956561711972612;"No supero este video, diosmioooooo  TE AMO NUNUUUU 🥺 #JungKook #CHAEUNWOO #doramas #kdramas #seven https://t.co/OZ2kLeDgv5";0;0;0;0;es;1120932964320317441;1715956561711972612;dayiuum;https://twitter.com/dayiuum/status/1715956561711972612
Sun Oct 22 04:00:11 +0000 2023;1715941092120482261;"If you’re already missing #DestinedWithYou, here are 5 other fantasy romance #Kdramas that you can watch: https://t.co/7ILZ901PWi https://t.co/GKw4zdqlzX";0;0;0;1;en;108253263;1715941092120482261;gqindia;https://twitter.com/gqindia/status/1715941092120482261
Sun Oct 22 03:41:55 +0000 2023;1715936495817617471;"Tente não se apaixonar por esses dois e falhe miseravelmente! . 🎥 Sorriso Real / King The Land   #sorrisoreal #kingtheland #ameidorama #junho #yoona #kdrama #kdramas #kdramacenes #kdramaedit #dorama #doramas #dorameiras #dorameira #kdramalovers #korea #netflix #maratonando https://t.co/gMI5CyEUqb";0;1;0;12;pt;1631743503465152525;1715936495817617471;ameidorama_;https://twitter.com/ameidorama_/status/1715936495817617471
Sun Oct 22 03:20:43 +0000 2023;1715931160759370061;"#phrase #sabado #saturday  #frase #series #doramas #kdrama #kdramas #kdramalover #kdramaedit #kdramascenes #frasesdepelículas #películas  #frasesdeseries  #movielines #seriesphrases #hope  #hopethemovie #edits #hopeedits    🌝🪐💜";0;0;0;0;qme;1666534303830867969;1715931147891351720;Silyah_simple;https://twitter.com/Silyah_simple/status/1715931160759370061
Sun Oct 22 02:49:16 +0000 2023;1715923246732771734;"— La química detrás de escena de nuestro BongBong y MinMin, nada a cambiado. 🫂🤍  #KDramas #ParkHyungSik #ParkBoYoung #StrongGirlNamSoon #StrongWomanDoBongSoon https://t.co/3XsMkFvQ8b";1;0;1;11;es;849734645772165121;1715923246732771734;Roxaae07;https://twitter.com/Roxaae07/status/1715923246732771734
Sun Oct 22 02:34:13 +0000 2023;1715919457543946741;"— EL MEJOR CAMEO DEL AÑO, SOY TAN FELIZ. 🫂❤‍🩹  #KDramas #ParkHyungSik #ParkBoYoung #StrongGirlNamSoon #StrongWomanDoBongSoon https://t.co/2ZVjgKxXTg";0;0;1;10;es;849734645772165121;1715919457543946741;Roxaae07;https://twitter.com/Roxaae07/status/1715919457543946741
Sun Oct 22 02:33:41 +0000 2023;1715919322189545589;"— POV: ES 2017. ♡  #KDramas #ParkHyungSik #ParkBoYoung #StrongGirlNamSoon #StrongWomanDoBongSoon https://t.co/SVrNzHlnqR";0;0;1;9;pt;849734645772165121;1715919322189545589;Roxaae07;https://twitter.com/Roxaae07/status/1715919322189545589
Sun Oct 22 02:33:09 +0000 2023;1715919186759659953;"— Desde su época de citas, el día de su boda e incluso después de 6 años de matrimonio, él sigue tan enamorado de ella. 🫂❣️  #KDramas #ParkHyungSik #ParkBoYoung #StrongGirlNamSoon #StrongWomanDoBongSoon https://t.co/EiNVRzA0G5";0;0;0;7;es;849734645772165121;1715919186759659953;Roxaae07;https://twitter.com/Roxaae07/status/1715919186759659953
Sun Oct 22 02:31:55 +0000 2023;1715918879715660006;"— Después de 7 años, Min Min sigue siendo el estándar. 🫂🤍  #KDramas #ParkHyungSik #ParkBoYoung #StrongGirlNamSoon #StrongWomanDoBongSoon https://t.co/FY9DosFgkZ";0;0;1;6;es;849734645772165121;1715918879715660006;Roxaae07;https://twitter.com/Roxaae07/status/1715918879715660006
Sun Oct 22 02:30:09 +0000 2023;1715918433835983136;"• Awww Min Min y Bong Bong finalmente regresaron después de 6 años, aunque sea solo un cameo, mi pareja favorita. 🥹❤‍🩹  #KDramas #ParkHyungSik #ParkBoYoung #StrongGirlNamSoon #StrongWomanDoBongSoon https://t.co/vyx2aFlRUC";0;0;0;6;es;849734645772165121;1715918433835983136;Roxaae07;https://twitter.com/Roxaae07/status/1715918433835983136
Sun Oct 22 02:03:00 +0000 2023;1715911600220062063;"Estos son los #kdramas favoritos en México  🥲🧻  https://t.co/EiBBpnqfWe";0;0;0;0;es;1083750152467288067;1715911600220062063;Sonica_mx;https://twitter.com/Sonica_mx/status/1715911600220062063
Sun Oct 22 01:59:34 +0000 2023;1715910735543271806;"Nuevo video en mi canal de Youtube: Películas de Terror Coreanas #peliculascoreanas #Terror #thriller #suspenso #Misterio #MIEDO #películasdeterror #creepy #kdramas #doramas #hallyu #idols #gonjiam #metamorphosis #maruivideo #dilzy  https://t.co/tWTWY4VJlk";0;0;0;0;es;284210187;1715910735543271806;Dilzyy;https://twitter.com/Dilzyy/status/1715910735543271806
Sun Oct 22 00:08:19 +0000 2023;1715882738190798963;"es cierto que la cultura coreana (del sur) es duramente criticada por lo exigentes e inflexibles, pero en esta parte del mundo necesitamos de esta buena influencia, esa que desarrolla virtudes #Doramas #kdramas #DramaCoreano";0;0;0;1;es;91213336;1715882735745552429;egonzalezven;https://twitter.com/egonzalezven/status/1715882738190798963
Sat Oct 21 23:58:25 +0000 2023;1715880248837874089;"DISPONIBLE CAPÍTULO 5  LAS 3 GENERACIONES DE LA FAMILIA PONDRAN EN MARCHA SUS PLANES DE FUTURO  #StrongGirlNamSoonEp5 #StrongGirlNamSoon #LeeYooMi  #OngSeongWu #KimJungEun #KimHaeSook  #ByunWooSeok #TeamMDCS #Liz⭐ #KDRAMAS  https://t.co/e7cEmH7rcS";0;0;0;0;es;915980524207968256;1715880248837874089;TeamMDCS;https://twitter.com/TeamMDCS/status/1715880248837874089
Sat Oct 21 21:20:00 +0000 2023;1715840380376158531;"With Doona! releasing yesterday, what have been your thoughts on it. #doona #SUZY #kdrama #kdramatwt #WEBTOON #webtoons #Netflix #netflixkr #korean #korea #kdramas #koreanseries";0;0;0;0;en;1446841544284192770;1715840380376158531;carpingobserver;https://twitter.com/carpingobserver/status/1715840380376158531
Sat Oct 21 21:04:21 +0000 2023;1715836442331451761;""Cuando las palabras no son suficientes " me emocionó como si lo viera por primera vez. #destinedwithyou #kdramas #ROWOON https://t.co/wnRtlIszWU";0;0;1;1;es;1480629199220133899;1715836442331451761;LilyMendoza0812;https://twitter.com/LilyMendoza0812/status/1715836442331451761
Sat Oct 21 20:22:00 +0000 2023;1715825784496206260;"¿Te gustan los #Kdramas empalagosos? #Netflix tiene las series más románticas para maratonear 🥰 https://t.co/nb2nzmAt62";0;0;0;1;es;1083750152467288067;1715825784496206260;Sonica_mx;https://twitter.com/Sonica_mx/status/1715825784496206260
Sat Oct 21 19:41:07 +0000 2023;1715815498158416350;"📺 Estos k-dramas son perfecto para ti si te quedaste con ganas de más luego de la última temporada de 'Love Alarm' 🤩👀  #Enteratenimiento #KDramas  https://t.co/HvTbso5Ijf";0;0;0;0;es;1577415415302656011;1715815498158416350;maschismecom;https://twitter.com/maschismecom/status/1715815498158416350
Sat Oct 21 19:02:00 +0000 2023;1715805652197814310;"Los #Kdramas que no tuvieron miedo al éxito e incluyeron a #BTS entre sus escenas 💜 https://t.co/NynRBGP93t";0;0;0;0;es;1083750152467288067;1715805652197814310;Sonica_mx;https://twitter.com/Sonica_mx/status/1715805652197814310
Sat Oct 21 18:56:00 +0000 2023;1715804142105506040;"Con una gran historia de amor y una narrativa muy hot  🔥 este es la serie perfecta para los fanáticos de los #kdramas   https://t.co/WrbtBo3n5p";0;0;0;1;es;179537253;1715804142105506040;SomosOHLALA;https://twitter.com/SomosOHLALA/status/1715804142105506040
Sat Oct 21 18:34:00 +0000 2023;1715798605565759675;"@SoleVenesio te trae una lista con los mejores #kdramas para disfrutar este finde 🍿  https://t.co/eKFwiMSfKo";0;0;1;1;es;179537253;1715798605565759675;SomosOHLALA;https://twitter.com/SomosOHLALA/status/1715798605565759675
Sat Oct 21 17:31:44 +0000 2023;1715782938753630599;"No tengo seguidores solo me distraigo pero estas enfermas aparecieron como una jauria. Entonces es así como actúan, jamás imaginé vivirlo. Me voy a disfrutar mi finde. Ya luego vuelvo a mis #kdramas y demás.";0;0;0;0;es;1588704821460307968;1715782938753630599;kan_lomasi;https://twitter.com/kan_lomasi/status/1715782938753630599
Sat Oct 21 17:02:00 +0000 2023;1715775453175349622;"Escucha las canciones más tristes de los #kdramas 💔🥲  https://t.co/hlAHkTzWRL";0;0;0;0;es;1083750152467288067;1715775453175349622;Sonica_mx;https://twitter.com/Sonica_mx/status/1715775453175349622
Sat Oct 21 16:32:53 +0000 2023;1715768128255177128;"#StrongGirlNamSoon  5. bölümü ile birlikte 1080p olarak sitemize eklendi!  İzlemek için: https://t.co/OKeeCdv4Of  #StrongGirlNamsoonEp5 #stronggirl #namsoon #LeeYooMi #ONGSEONGWU #ByeonWooSeok #KimJungEun #KimHaeSook #kdrama #kdramas #asyadizi #koredizi https://t.co/9ewTSdn58l";0;0;1;3;tr;1695858275235831808;1715768128255177128;diziasyacom;https://twitter.com/diziasyacom/status/1715768128255177128
Sat Oct 21 15:30:33 +0000 2023;1715752439947878781;"Apakah kalian sudah Ter Sejong Sejong? Apa lebih ke Ter Suzy Suzy??  #SUZY #BAESUZY #YangSejong #Doona #kdrama #kdramas #kdramatwt https://t.co/veZNZkhuCG";0;0;0;3;in;41350474;1715752439947878781;_nclrza;https://twitter.com/_nclrza/status/1715752439947878781
Sat Oct 21 15:15:02 +0000 2023;1715748535315132465;"Los #kdramas tienen canciones que te harán llorar 🫶🎶  https://t.co/wnO0qpHKPu";0;0;0;0;es;1083750152467288067;1715748535315132465;Sonica_mx;https://twitter.com/Sonica_mx/status/1715748535315132465
Sat Oct 21 14:07:29 +0000 2023;1715731533909344756;"Gilaaakk Yee EMG pesona #SUZY ini pecaah banget sih. Mau dia gimana aja kynya loveable. Setujuu??   #BAESUZY #YangSeJong #DOONA #kdrama #kdramas #kdramatwt https://t.co/vYeGNd0FBF";1;0;6;22;in;41350474;1715731533909344756;_nclrza;https://twitter.com/_nclrza/status/1715731533909344756
Sat Oct 21 11:56:16 +0000 2023;1715698515001618654;"Queremos #LEEJUNHO e #LimYoonA MCs da MBC Gayo Daejeon 2023 🙌🏻🩷💛  #Yoona #kdramas #Drama #Drama #idols #JUNHO_THE_MOMENT_2023 #2PM15thAnniversary #KingTheLand #opa #casal #Elite";0;0;2;14;pt;1610024355433422865;1715698515001618654;Aam43654301;https://twitter.com/Aam43654301/status/1715698515001618654
Sat Oct 21 10:17:01 +0000 2023;1715673538710110356;"Cewek dan cowok terHOT di #Kdrama saat ini. JUNMO #TheWorstOfEvil dan DOONA #DOONA  #SUZY #JiChangWook #BAESUZY #kdrama #kdramas #kdramatwt  https://t.co/u4oD1XAyhZ";0;0;4;24;in;41350474;1715673538710110356;_nclrza;https://twitter.com/_nclrza/status/1715673538710110356
Sat Oct 21 09:45:32 +0000 2023;1715665611894968749;"Setuju ga kalo si #YangSeJong ini JD tolak ukur milih cwo tahun 2023-2024. Ini si kampret canggih bgt soalnya 🫣🫣  #BAESUZY #SUZY #Doona #kdrama #kdramas #kdramatwt https://t.co/Tzke8Rjw01";0;0;0;3;in;41350474;1715665611894968749;_nclrza;https://twitter.com/_nclrza/status/1715665611894968749
Sat Oct 21 08:53:57 +0000 2023;1715652634261217443;"Efek dreamy di sepanjang #Kdrama #DOONA ini makin bikin romantis yaaak?? Berasa ga lebih intim gitu??  #SUZY #BAESUZY #YangSeJong #kdramas #kdramatwt https://t.co/g8pHjK1LBi";0;0;0;7;in;41350474;1715652634261217443;_nclrza;https://twitter.com/_nclrza/status/1715652634261217443
Sat Oct 21 08:51:26 +0000 2023;1715651998308036652;"48) Destined with You (2023) 이 연애는 불가항력 (16 episodes) South Korea as the name suggests a story about destiny, the love of two people at the turn of hundreds of years, and how a curse😭 can destroy so much! Chaotic duo had a satisfying finale👍 #kdramas #DestinedWithYou https://t.co/qRylDkxWCv";0;0;0;4;en;816307128063365120;1607832845493354496;olida_magda;https://twitter.com/olida_magda/status/1715651998308036652
Sat Oct 21 07:59:21 +0000 2023;1715638890109751516;"Give me all of Jang Hyun, I'm ready 💖💖💖  Stream #MyDearest Part 2 on KOCOWA+👉 https://t.co/M6vI1BsbYl  #KOCOWA #KOCONUTS #mydearest #kdramas #koreandramas #janghyun #ahneunjin #kdramatwt #namkoongmin #leedain #leehakjoo #kimyoonwoo Show Less https://t.co/o96WEXhxFt";0;0;6;21;en;849800022094880768;1715638890109751516;kocowa_official;https://twitter.com/kocowa_official/status/1715638890109751516
Sat Oct 21 05:47:15 +0000 2023;1715605647532990881;"Ini #BAESUZY main di beberapa drama. Perannya beda" muluuu. Kalo gue sih favorit masih di #DOONA ya. Soalnya ini peran cewek penggoda jarang banget yg main aktris top. Kalo kalian?  #SUZY #kdramas #kdrama #kdramatwt https://t.co/cz4XUG3s3E";2;0;10;30;in;41350474;1715605647532990881;_nclrza;https://twitter.com/_nclrza/status/1715605647532990881
Sat Oct 21 05:43:08 +0000 2023;1715604613225910771;"Kim Bum so cute 😍  The Charisma 🥰  #TaleoftheNineTailed #TaleoftheNineTailed1938  #구미호뎐 #구미호뎐1938 #LeeDongwook #KimSoyeon #KimBum #RyuKyungsoo #kdrama #kdramas https://t.co/O7obZvQx1u";0;0;0;1;en;86829922;1715604613225910771;xandz34;https://twitter.com/xandz34/status/1715604613225910771
Sat Oct 21 05:42:26 +0000 2023;1715604437669134531;"Love their chemistry 😍 What a story... !  It will be great If there will be next season 🤔  #TaleoftheNineTailed #TaleoftheNineTailed1938  #구미호뎐 #구미호뎐1938 #LeeDongwook #KimSoyeon #KimBum #RyuKyungsoo #kdrama #kdramas   * late post, but already finish this series way back https://t.co/rowXjYL6vs";0;0;0;2;en;86829922;1715604437669134531;xandz34;https://twitter.com/xandz34/status/1715604437669134531
Sat Oct 21 05:38:26 +0000 2023;1715603427810549943;"Behind the scenes versus the actual scene 🤣❤  Stream #MyDearest Part Two on KOCOWA+👉 https://t.co/3U7ozhEGg2 Stream #HowDoYouPlay on KOCOWA+👉 https://t.co/krJcoBtkpg   #KOCOWA #KOCONUTS #kdramas #koreandramas #kdramatwt #haha #yujaeseok #namkoongmin #ahneunjin https://t.co/zT3lYLj1Ro";1;0;1;12;en;849800022094880768;1715603427810549943;kocowa_official;https://twitter.com/kocowa_official/status/1715603427810549943
Sat Oct 21 05:32:43 +0000 2023;1715601991483961537;"Ini scene favorit gue di #DOONA . Coba drop scene favorit kalian dong di bawah sini!  #SUZY #BAESUZY #YangSeJong #kdrama #kdramas #kdramatwt https://t.co/vyfijeznjX";0;0;2;3;in;41350474;1715601991483961537;_nclrza;https://twitter.com/_nclrza/status/1715601991483961537
Sat Oct 21 05:32:35 +0000 2023;1715601956839076265;"Ahwwww.... 😲 cute!   #ATimeCalledYou #너의시간속으로   #AhnHyoseop #JeonYeobeen  #KangHoon  #netflix #netflixph #kdrama #koreandrama #kdramas #Timetravel https://t.co/cT7v4ZeoFd";0;0;1;12;en;86829922;1715601956839076265;xandz34;https://twitter.com/xandz34/status/1715601956839076265
Sat Oct 21 05:31:22 +0000 2023;1715601652194115661;"Wow! What a love story, with time travel...   #ATimeCalledYou #너의시간속으로   #AhnHyoseop #JeonYeobeen  #KangHoon  #netflix #netflixph #kdrama #koreandrama #kdramas #timetravel https://t.co/EJ0tujn6fz";0;0;6;24;en;86829922;1715601652194115661;xandz34;https://twitter.com/xandz34/status/1715601652194115661
Sat Oct 21 05:30:33 +0000 2023;1715601446434168847;"Omg,  it is #Rowoon appearance 😍 2 cuties in one scene...   #ATimeCalledYou #너의시간속으로   #AhnHyoseop #JeonYeobeen  #KangHoon  #netflix #netflixph #kdrama #koreandrama #kdramas #timetravel https://t.co/DqNcMTOqKs";0;0;1;11;en;86829922;1715601446434168847;xandz34;https://twitter.com/xandz34/status/1715601446434168847
Sat Oct 21 05:28:22 +0000 2023;1715600896296615948;"This series is amazing 👏  Related to time travel, parallel time, so who is who...   One of the memorable time travel story i had watched 👀 💯  #ATimeCalledYou #너의시간속으로   #AhnHyoseop #JeonYeobeen  #KangHoon  #netflix #netflixph #kdrama #koreandrama #kdramas #Timetravel https://t.co/4gtpt3KVFP";0;0;10;28;en;86829922;1715600896296615948;xandz34;https://twitter.com/xandz34/status/1715600896296615948
Sat Oct 21 04:51:38 +0000 2023;1715591650062524647;"Emaang sih si #YangSeJong ini anak fakultas teknik. Tp untuk teknik mencintai dia di babat abis sm #SUZY . Setujuuu gesss???  #BAESUZY #DOONA #kdrama #kdramatwt #kdramas https://t.co/mTJDPfBQKl";0;0;0;2;in;41350474;1715591650062524647;_nclrza;https://twitter.com/_nclrza/status/1715591650062524647
Sat Oct 21 03:23:00 +0000 2023;1715569344900427916;"Los #kdramas viejitos tiene las historias más románticas y emocionantes 🫰  https://t.co/zov1lS4cov";0;0;1;1;es;1083750152467288067;1715569344900427916;Sonica_mx;https://twitter.com/Sonica_mx/status/1715569344900427916
Sat Oct 21 01:27:23 +0000 2023;1715540251022639473;"#hiddenlove #kdramas  #duplaapocalipitica #hiddenlove  #amoroculto #cdrama #doramas  #doramaschineses #doramasnetflix #doramasasiaticos #chinesedrama #dorameiras #dramaland https://t.co/2COhP94WBr";0;0;1;2;qme;1681707213771898895;1715540251022639473;Coelhinhaa00;https://twitter.com/Coelhinhaa00/status/1715540251022639473
Sat Oct 21 00:55:37 +0000 2023;1715532255052050513;"#Hollywood is a 🤡 with #racist narratives but peeps who are against #PalestinianGenocide and #IsraelTerorrist are humans.  #Netflix #Kdramas #Bollywood https://t.co/iKwoMCL8dL";0;0;0;0;en;1712508455016443904;1715532255052050513;xtruth295kap;https://twitter.com/xtruth295kap/status/1715532255052050513
Sat Oct 21 00:53:00 +0000 2023;1715531596101779794;"#HBOMax tiene una oferta muy interesante de #kdramas que no te debes perder 👌  https://t.co/neULg9i7oU";0;0;0;0;es;1083750152467288067;1715531596101779794;Sonica_mx;https://twitter.com/Sonica_mx/status/1715531596101779794
Sat Oct 21 00:26:40 +0000 2023;1715524968279409149;"Mi mayor vicio, mi razón de ser 😍🫰🏼 #kdramas #cdramas https://t.co/Cd0VL6I8GP";0;0;0;0;es;247948208;1715524968279409149;andreabt_;https://twitter.com/andreabt_/status/1715524968279409149
Sat Oct 21 00:24:21 +0000 2023;1715524385262420286;"All the emotions Gil Chae has are all so GIF-worthy 💗💗💗  Stream #MyDearest Part 2 on KOCOWA+👉 https://t.co/M6vI1BsbYl  #KOCOWA #KOCONUTS #mydearest #kdramas #koreandramas #gilchae #ahneunjin #kdramatwt #namkoongmin #leedain #leehakjoo #kimyoonwoo https://t.co/3sCqNBDjQJ";0;0;6;28;en;849800022094880768;1715524385262420286;kocowa_official;https://twitter.com/kocowa_official/status/1715524385262420286
Fri Oct 20 23:07:27 +0000 2023;1715505032966156630;"¿Empezamos #Doona?   💜🇰🇷  #SUZY #kdramas #Dramalover https://t.co/80CzQZ733S";0;5;2;29;es;69816597;1715505032966156630;Ygorla;https://twitter.com/Ygorla/status/1715505032966156630
Fri Oct 20 22:45:00 +0000 2023;1715499383830237576;"#kdramas: 😲 El actor #LeeSunGyun se encuentra involucrado en una investigación de #drogas, pero no confirmaron si las acusaciones de uso eran ciertas. Su agencia  HODU&amp U Entertainment dijo que el actor ha recibido amenazas de chantaje con el caso. https://t.co/5iLFmXdms0";0;0;0;0;es;1366546460557385729;1715499383830237576;EnfoquesEnCorto;https://twitter.com/EnfoquesEnCorto/status/1715499383830237576
Fri Oct 20 22:00:01 +0000 2023;1715488065484210296;"Pasa el mejor fin de semana con nuestras recomendaciones de #kdramas 📺✨👌🏼  https://t.co/dSnIrZ314f";0;0;0;0;es;1083750152467288067;1715488065484210296;Sonica_mx;https://twitter.com/Sonica_mx/status/1715488065484210296
Fri Oct 20 21:02:03 +0000 2023;1715473475098345474;"Korean dramas have raised my standards tbh😢🦋  #kdramas #KoreanUpdates";0;0;0;1;en;1709563856429686784;1715473475098345474;genniefeelings_;https://twitter.com/genniefeelings_/status/1715473475098345474
Fri Oct 20 19:16:34 +0000 2023;1715446930141057444;"DOONA! #kdrama #kdramas #doramas #DOONA #DoonaNetflix #SUZY #kpopsinger #kdramasen1minuto #noticiasen1minuto #Espectaculos #Entretenimiento #seriesnetflix #dilzy https://t.co/vqDKSNieWW";0;0;0;0;en;284210187;1715446930141057444;Dilzyy;https://twitter.com/Dilzyy/status/1715446930141057444
Fri Oct 20 19:00:32 +0000 2023;1715442897523196084;"Waiting for that next episode can be pretty tough. Let's get ready to binge on some of these underrated #kdramas that will keep you hooked this fall season 🍂 Popcorn and snacks ready?  #getdaebak #recommendations #kdramalist #koreandramas https://t.co/yaQ0GuFcCT";0;0;0;0;en;987552946039631872;1715442897523196084;daebakbox;https://twitter.com/daebakbox/status/1715442897523196084
Fri Oct 20 17:57:24 +0000 2023;1715427009650897404;""Tu tiempo llama" es bueno, pero estos #kdramas son mejores 😎👌🏼  https://t.co/a599mTll0E";0;0;0;0;es;1083750152467288067;1715427009650897404;Sonica_mx;https://twitter.com/Sonica_mx/status/1715427009650897404
Fri Oct 20 16:41:00 +0000 2023;1715407782026031254;"Saaraanggg haeeee #SUZY . Kenapa kamu itu mengkilap banget kek spion Harley.  #BAESUZY #YangSeJong #DOONA #kdrama #kdramas #kdramatwt   https://t.co/W9jg8tW5hN";0;0;0;4;in;41350474;1715407782026031254;_nclrza;https://twitter.com/_nclrza/status/1715407782026031254
Fri Oct 20 15:09:08 +0000 2023;1715384664083272056;"💫 Mis cinco kdramas favoritos del 2022  💫 Cinco kdramas románticos que no te puedes perder (2 parte)  #Kdramas #KoreanDramas https://t.co/ESskt9AQGB";0;0;0;0;es;143126611;1663570988624125952;A_Nebe;https://twitter.com/A_Nebe/status/1715384664083272056
Fri Oct 20 14:36:26 +0000 2023;1715376431256191263;"Esta es toda la oferta de #kdramas que puedes disfrutar en Amazon Prime Video 🔥👌🏼  https://t.co/nAVA7E2Q39";0;0;0;0;es;1083750152467288067;1715376431256191263;Sonica_mx;https://twitter.com/Sonica_mx/status/1715376431256191263
Fri Oct 20 12:32:07 +0000 2023;1715345149033865345;"Doona! Episode 1-8 [Eng Sub] Full Episode #doonaep1 #kdramas  Link Full Episode :: https://t.co/V7bfo4Xxg9 Let's Watch and Share !!! https://t.co/105k2mAEha";0;0;0;0;en;1634506034357374978;1715345149033865345;PodenPoden1;https://twitter.com/PodenPoden1/status/1715345149033865345
Fri Oct 20 12:29:34 +0000 2023;1715344506768457915;"The Deal Episode 5-6 [Eng Sub] Full Episode #TheDeal #kdramas   Link Full Episode :: https://t.co/V7bfo4Xxg9 Let's Watch and Share !!! https://t.co/JvzdiQPusg";0;0;0;0;en;1634506034357374978;1715344506768457915;PodenPoden1;https://twitter.com/PodenPoden1/status/1715344506768457915
Fri Oct 20 10:46:58 +0000 2023;1715318686100447336;"what are the odds that the sales of those fancy cigarettes suzy is smoking (assuming they're actually for real) will skyrocket.  i think the marketing ad people call that the suzy effect.  but anyway, smoking is bad for you, so don't do it.  #이두나! #수지 #kdramas";0;0;0;0;en;32946303;1715317880403923374;reydal;https://twitter.com/reydal/status/1715318686100447336
Fri Oct 20 10:09:31 +0000 2023;1715309262199767111;""just so you know, twice is my favorite band.  twice."  😂  #이두나! #수지 #kdramas";0;0;0;0;en;32946303;1715309262199767111;reydal;https://twitter.com/reydal/status/1715309262199767111
Fri Oct 20 09:48:46 +0000 2023;1715304040601673950;"✨DESTINED WITH YOU BLURAY SHARING GROUP✨  Now we open group sharing, available for Indonesia and International fans  Open pre order on 10/10 ~ 10/23❗️  🔗 https://t.co/Tla0T9dCwa  ✔️Join sharing group for more details  #DestinedWithYou #rowoon #joboah #jtbc #kdramatwt #kdramas https://t.co/2kzYU2fuPB";0;0;1;2;en;1550096247825920001;1715304040601673950;gayoungstar;https://twitter.com/gayoungstar/status/1715304040601673950
Fri Oct 20 09:43:28 +0000 2023;1715302704078283251;"jujuuuuurr, kalo gue lg vidcall sm #SUZY terus dia meleyot kek di gambar ini, sudah di pastikan mata gue item"nya ilang!!!  #Doona #BAESUZY #YangSeJong #kdramatwt #kdrama #kdramas  https://t.co/tGbAYSTRSL";0;0;0;3;in;41350474;1715302704078283251;_nclrza;https://twitter.com/_nclrza/status/1715302704078283251
Fri Oct 20 08:59:46 +0000 2023;1715291710387880238;"(Cont'd) Photos by 온니유님/Onniyu (Thank you so much for sharing! 🙏)  But he's ok  he's just tired from his trip. You had lots of fun but be sure to get lots of rest. ❤️  #이수혁 #leesoohyuk #イ・スヒョク #李秀赫 #李洙赫 #อีซูฮยอก #kdrama #kdramas #ygstage #ygentertainment https://t.co/zDoTcKGJA9";0;1;2;8;en;1256465403620057088;1714889919766663211;jkwicked1;https://twitter.com/jkwicked1/status/1715291710387880238
Fri Oct 20 08:19:15 +0000 2023;1715281512692933104;"ini si #SUZY mau dibikin polos bisaaa, di bikin sangaar bisaaa, di buat berengseek bisaaa. emg versatile sih dia.   #Doona #BAESUZY #YangSeJong #kdramatwt #kdramas #kdrama #Dracore   https://t.co/6LCLr1TzQf";5;2;60;210;in;41350474;1715281512692933104;_nclrza;https://twitter.com/_nclrza/status/1715281512692933104
Fri Oct 20 08:19:01 +0000 2023;1715281452957352094;"New to #Kpop and #Krap only heard a few songs from #Kdramas and #runningman but I think it’s safe to say #BlackPink &amp  #Jessi are for sure my fav! 😂🫶🏻🇬🇧";0;0;0;0;en;2209095959;1715281452957352094;_a1794s;https://twitter.com/_a1794s/status/1715281452957352094
Fri Oct 20 08:13:07 +0000 2023;1715279968287207839;"Inki story mein kahi yeh watch toh main character nahi? 👀   dekhiye #DontBeShy in Hindi on Amazon miniTV on your Amazon shopping app, for free!  #DontBeShyOnAmazonminiTV #ImportedOnAmazonminiTV #HindiDubbed #KDramas #StreamingNow #ForFree https://t.co/d59soicxid";0;1;1;3;en;1378917623790886915;1715279968287207839;amazonminiTV;https://twitter.com/amazonminiTV/status/1715279968287207839
Fri Oct 20 08:09:43 +0000 2023;1715279110904402411;"😂🫡 #kdramas https://t.co/egZiD3U1Eh";0;1;0;1;qme;1546902181898510337;1715279110904402411;jeffyeol;https://twitter.com/jeffyeol/status/1715279110904402411
Fri Oct 20 08:09:09 +0000 2023;1715278969358913608;"What to watch today: 7 fascinating and mind-blowing #Kdramas about time travel  on Netflix, MX Player &amp  more https://t.co/N5DgUDyFbe";0;0;0;0;en;108253263;1715278969358913608;gqindia;https://twitter.com/gqindia/status/1715278969358913608
